# FILE:  main_inv_kernelReconstruction_EX3.py
# SIMULATION PARAMETERS ---------------------------------------
# zMin  = 0.0
# zMax  = 0.3
# p0-PROFILE --------------------------------------------------
# zAMin = 0.1
# zAMax = 0.22
# N     = 300
# rECONSTRUCTION PARAMETERS -----------------------------------
# a0    = 0.1
# zD    = -0.5
# c0    = 1.0
# rTs   = 0.02
# Na    = 51
# OPTOACOUSTIC PARAMETERS -------------------------------------
# lmbda = 0.282578405404
# lD    = 0.11117596368
# ta    = 0.044973750031
# wa    = 22.235192736
# wD    = 100.0
# D     = 4.4973750031
# ITERATIONS IN PICARD APPROXIMATION --------------------------
# M     = 100
# FOURIER COEFFICIENTS OF KERNEL EXPANSION
# Na =  51
# (i) (a0[i]) (aOpt[i])
a  0 104.577271887
a  1 -39.4555230508
a  2 -14.9460277165
a  3 42.4983946762
a  4 -15.6223631941
a  5 35.0549944296
a  6 -6.57347558713
a  7 18.5301565437
a  8 -5.19011266827
a  9 11.7721272623
a  10 -2.8173423988
a  11 16.6403461737
a  12 -4.66218364474
a  13 7.30524218445
a  14 -0.223748983103
a  15 2.08654314701
a  16 2.38495029666
a  17 1.05010386097
a  18 4.10003688368
a  19 -0.28192998304
a  20 33.547645133
a  21 5.00168511046
a  22 8.53624620854
a  23 6.70378353669
a  24 8.0580907952
a  25 6.38358871083
a  26 6.38930966412
a  27 3.30360709704
a  28 1.9849131479
a  29 -1.97217868514
a  30 -6.01452704415
a  31 1.50226459571
a  32 -11.4328642398
a  33 2.19730590004
a  34 -19.3201388102
a  35 6.56591362501
a  36 -33.5486443665
a  37 94.5198636064
a  38 -11.9250656865
a  39 11.2554007
a  40 24.9589470694
a  41 -4.41208696728
a  42 11.4865916465
a  43 -7.8731548751
a  44 -8.64228722722
a  45 -1.79810830503
a  46 -10.9325586839
a  47 9.66839798035
a  48 -6.72152663336
a  49 16.2222534526
a  50 -4.48412226338
# (z) (Gauss approx) (K a0) (K aOpt)
k  0.0 100.0 294.75762667
k  0.00100334448161 90.4534847426 138.329294796
k  0.00200668896321 81.8183290208 81.7232994563
k  0.00301003344482 74.0075297574 74.100335546
k  0.00401337792642 66.9423896375 67.1961068968
k  0.00501672240803 60.5517241971 60.0295887284
k  0.00602006688963 54.771144608 55.0976107807
k  0.00702341137124 49.5424089313 49.5791802855
k  0.00802675585284 44.8128353038 44.6161748291
k  0.00903010033445 40.5347711442 40.6599245296
k  0.0100334448161 36.6651130324 36.6083764009
k  0.0110367892977 33.1648724226 33.2908617711
k  0.0120401337793 29.9987828167 29.8104940314
k  0.0130434782609 27.134944438 27.1668671128
k  0.0140468227425 24.5445028272 24.8532516689
k  0.0150501672241 22.2013581199 21.6899042074
k  0.0160535117057 20.0819020796 20.4430628234
k  0.0170568561873 18.1647802336 18.2183093687
k  0.0180602006689 16.4306767172 16.061720018
k  0.0190635451505 14.8621196575 127.218588062
k  0.0200668896321 13.4433051368 0.0
k  0.0210702341137 12.1599379608 0.0
k  0.0220735785953 10.9990876281 0.0
k  0.0230769230769 9.94905804949 0.0
k  0.0240802675585 8.99926970482 0.0
k  0.0250836120401 8.1401530494 0.0
k  0.0260869565217 7.36305209656 0.0
k  0.0270903010033 6.66013720475 0.0
k  0.0280936454849 6.02432619033 0.0
k  0.0290969899666 5.44921297142 0.0
k  0.0301003344482 4.92900302369 0.0
k  0.0311036789298 4.45845499799 0.0
k  0.0321070234114 4.03282791137 0.0
k  0.033110367893 3.6478333795 0.0
k  0.0341137123746 3.29959240936 0.0
k  0.0351170568562 2.98459631657 0.0
k  0.0361204013378 2.69967137384 0.0
k  0.0371237458194 2.44194683423 0.0
k  0.038127090301 2.20882600713 0.0
k  0.0391304347826 1.99796009535 0.0
k  0.0401337792642 1.80722453001 0.0
k  0.0411371237458 1.63469756451 0.0
k  0.0421404682274 1.4786409121 0.0
k  0.043143812709 1.33748223183 0.0
k  0.0441471571906 1.2097992865 0.0
k  0.0451505016722 1.09430561303 0.0
k  0.0461538461538 0.98983756072 0.0
k  0.0471571906355 0.895342566963 0.0
k  0.0481605351171 0.809868552201 0.0
k  0.0491638795987 0.7325543273 0.0
k  0.0501672240803 0.662620916676 0.0
k  0.0511705685619 0.599363709767 0.0
k  0.0521739130435 0.542145361766 0.0
k  0.0531772575251 0.490389372088 0.0
k  0.0541806020067 0.443574275861 0.0
k  0.0551839464883 0.401228389938 0.0
k  0.0561872909699 0.362925060475 0.0
k  0.0571906354515 0.328278364204 0.0
k  0.0581939799331 0.296939220078 0.0
k  0.0591973244147 0.268591872128 0.0
k  0.0602006688963 0.242950708075 0.0
k  0.0612040133779 0.219757381661 0.0
k  0.0622073578595 0.198778209691 0.0
k  0.0632107023411 0.179801817575 0.0
k  0.0642140468227 0.162637009627 0.0
k  0.0652173913043 0.147110842689 0.0
k  0.066220735786 0.133066883646 0.0
k  0.0672240802676 0.120363633296 0.0
k  0.0682274247492 0.108873100679 0.0
k  0.0692307692308 0.0984795135117 0.0
k  0.0702341137124 0.0890781517289 0.0
k  0.071237458194 0.080574292383 0.0
