# FILE:  main_inv_kernelReconstruction_EX1.py
# SIMULATION PARAMETERS ---------------------------------------
# zMin  = 0.0
# zMax  = 0.3
# p0-PROFILE --------------------------------------------------
# zAMin = 0.1
# zAMax = 0.2
# N     = 300
# IRRADIATION SOURCE PROFILE ----------------------------------
# a0    = 0.1
# DETECTOR POSITION -------------------------------------------
# zD    = -0.02
# OPTOACOUSTIC PARAMETERS -------------------------------------
# c0    = 1.0
# lmbda = 0.235482004503
# lD    = 0.133411156416
# ta    = 0.0374781250259
# wa    = 26.6822312832
# wD    = 4.0
# D     = 0.149912500103
# OPTOACOUSTIC PARAMETERS -------------------------------------
# rTs   = 0.2
# Na    = 35
# ITERATIONS IN PICARD APPROXIMATION --------------------------
# M     = 100
# KERNEL RECONSTRUCTION PROCEDURE
# succ  =  True
# stat  =  0
# msg   =  Optimization terminated successfully.
# Niter =  8
KR-RES  (Na,SSQ)  35 0.0130278127744
# FOURIER COEFFICIENTS OF KERNEL EXPANSION
# Na =  35
# (i) (a0[i]) (aOpt[i])
a  0 5.52097321093 5.53749889619
a  1 0.0986490434151 0.118981784042
a  2 0.68918445112 0.692103169544
a  3 0.0332052075679 0.0529691414849
a  4 0.348664907071 0.354207093814
a  5 0.0209122433664 0.0408138889853
a  6 0.232867824457 0.239889510947
a  7 0.0165966977134 0.0358597515029
a  8 0.17468686417 0.185447004317
a  9 0.0145969376126 0.034018736705
a  10 0.139696268795 0.15136637389
a  11 0.0135100545188 0.0319685919299
a  12 0.116330559507 0.132523224545
a  13 0.012854507072 0.0315342660085
a  14 0.0996163682087 0.115999182073
a  15 0.0124289647169 0.0297389498473
a  16 0.0870625556464 0.108523822447
a  17 0.0121371933626 0.029811902775
a  18 0.0772836686093 0.0981767399069
a  19 0.0119284894798 0.0277813178624
a  20 0.0694478540494 0.0957511067842
a  21 0.0117740797245 0.0282253068973
a  22 0.0630254953479 0.0880881237485
a  23 0.0116566505825 0.0258033709909
a  24 0.0576633913658 0.0883121789727
a  25 0.0115652777805 0.0266287107598
a  26 0.0531169539014 0.0820639406141
a  27 0.011492792438 0.023720899307
a  28 0.0492114412558 0.0838406876813
a  29 0.0114343320776 0.0249865102033
a  30 0.0458186883298 0.0786258905411
a  31 0.011386504294 0.0214615241377
a  32 0.0428425580662 0.0813052255367
a  33 0.0113468839729 0.0234238239729
a  34 0.0402095251822 0.0773196935295
# (z) (Gauss approx) (K a0) (K aOpt)
k  0.0 4.0 3.08796246516 3.37647792551
k  0.00100334448161 3.98397865965 3.44268927971 3.84793174246
k  0.00200668896321 3.96802149013 3.74160390192 4.21868460796
k  0.00301003344482 3.95212823442 3.95939609591 4.45123328057
k  0.00401337792642 3.93629863653 4.08458338482 4.53274215417
k  0.00501672240803 3.92053244148 4.12074549464 4.47641366786
k  0.00602006688963 3.90482939533 4.08472713745 4.31744940259
k  0.00702341137124 3.88918924514 4.00231495127 4.10465250716
k  0.00802675585284 3.87361173899 3.90243613664 3.88968123813
k  0.00903010033445 3.85809662597 3.81120996028 3.71642789913
k  0.0100334448161 3.84264365618 3.74714889682 3.6128673279
k  0.0110367892977 3.82725258071 3.71847398902 3.58704401584
k  0.0120401337793 3.81192315166 3.72296539497 3.62782144732
k  0.0130434782609 3.7966551221 3.75015906152 3.70987427915
k  0.0140468227425 3.78144824613 3.78516607149 3.80143621743
k  0.0150501672241 3.76630227878 3.81306596703 3.87276168288
k  0.0160535117057 3.75121697611 3.82276936051 3.9032232833
k  0.0170568561873 3.73619209513 3.80946450932 3.88544670752
k  0.0180602006689 3.72122739383 3.77518239701 3.82572361437
k  0.0190635451505 3.70632263118 3.72752139973 3.74092184442
k  0.0200668896321 3.6914775671 3.67703240726 3.65297153052
k  0.0210702341137 3.67669196247 3.63406685514 3.58254195043
k  0.0220735785953 3.66196557914 3.60596268856 3.54360916175
k  0.0230769230769 3.64729817992 3.59528752396 3.54026302985
k  0.0240802675585 3.63268952854 3.59952440549 3.56642190478
k  0.0250836120401 3.6181393897 3.61217212857 3.60830996416
k  0.0260869565217 3.60364752905 3.62485843385 3.64883547962
k  0.0270903010033 3.58921371316 3.62981638075 3.67255490523
k  0.0280936454849 3.57483770953 3.62202047582 3.66983826533
k  0.0290969899666 3.56051928662 3.60041695005 3.63915361104
k  0.0301003344482 3.54625821379 3.56796558863 3.58696485343
k  0.0311036789298 3.53205426133 3.53055551137 3.52541908342
k  0.0321070234114 3.51790720046 3.49516206768 3.46859124963
k  0.033110367893 3.50381680331 3.46780551468 3.42841236465
k  0.0341137123746 3.48978284293 3.45189059621 3.4114249447
k  0.0351170568562 3.47580509326 3.44737728941 3.41723119746
k  0.0361204013378 3.46188332915 3.4509684627 3.43897182236
k  0.0371237458194 3.44801732638 3.45721516032 3.46560454566
k  0.038127090301 3.4342068616 3.46017858629 3.48524869427
